job_id,estimate_id,scheduled_date,completed_date,completed_month,customer_id,customer_name,customer_type,contract_type,acquisition_channel,property_tier,service_id,service_name,service_category,billing_type,target_margin,crew_id,crew_name,crew_home_base,city,billed_revenue,labor_cost,actual_material_cost,gross_profit,gross_margin_pct,estimated_labor_hours,actual_labor_hours,labor_variance_hours,labor_variance_pct,estimated_material_cost,material_variance,material_variance_pct,rework_flag,weather_delay_flag,travel_minutes,customer_rating
908091,,2025-07-10,2025-07-10,2025-07-01 00:00:00,197,Henry Parker,Residential,Recurring,Referral,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,1,Crew A,Nolensville,Nolensville,81.54,29.59,7.5,44.45,0.5451312239391709,1.49,1.33,-0.15999999999999992,-0.10738255033557041,9.08,-1.58,-0.17400881057268724,0,0,42,4.3
910151,,2025-07-10,2025-07-10,2025-07-01 00:00:00,248,Jackson Collins,Residential,Recurring,Website,Estate/Commercial,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,5,Crew E,Nashville,Nolensville,120.5,49.699999999999996,14.31,56.49000000000001,0.4687966804979254,1.97,2.35,0.3800000000000001,0.19289340101522848,14.39,-0.08000000000000007,-0.005559416261292569,0,0,31,4.4
911141,,2025-07-10,2025-07-10,2025-07-01 00:00:00,279,Levi Collins,Residential,Recurring,Referral,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Franklin,55.66,20.11,6.81,28.74,0.5163492633848366,0.95,0.98,0.030000000000000027,0.03157894736842108,6.12,0.6899999999999995,0.1127450980392156,0,0,26,4.7
905860,,2025-07-10,2025-07-10,2025-07-01 00:00:00,148,Luke Ramos,Residential,Recurring,Website,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,3,Crew C,Brentwood,Brentwood,57.17,28.619999999999997,7.15,21.400000000000006,0.37432219695644575,1.02,1.32,0.30000000000000004,0.2941176470588236,7.14,0.010000000000000675,0.0014005602240897304,0,0,31,4.6
913086,,2025-07-09,2025-07-10,2025-07-01 00:00:00,333,Owen Murphy,Residential,Recurring,Google Search,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,5,Crew E,Nashville,Nashville,80.13,27.73,8.33,44.06999999999999,0.5499812804193186,1.41,1.36,-0.04999999999999982,-0.035460992907801296,8.67,-0.33999999999999986,-0.03921568627450979,0,1,28,4.8
914588,,2025-07-10,2025-07-10,2025-07-01 00:00:00,367,Logan Flores,Residential,Recurring,Website,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Spring Hill,56.99,16.73,5.38,34.88,0.6120371995086857,1.0,0.81,-0.18999999999999995,-0.18999999999999995,5.65,-0.27000000000000046,-0.0477876106194691,0,0,30,5.0
911514,,2025-07-09,2025-07-10,2025-07-01 00:00:00,288,Carter Flores,Residential,Recurring,Nextdoor,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,4,Crew D,Spring Hill,Spring Hill,58.56,18.98,6.35,33.23,0.5674521857923497,0.99,0.94,-0.050000000000000044,-0.05050505050505055,6.6,-0.25,-0.03787878787878788,0,1,44,4.4
902336,,2025-07-10,2025-07-10,2025-07-01 00:00:00,55,Cumberland Dental,Commercial,Recurring,Website,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,1,Crew A,Nolensville,Nolensville,89.82,31.22,8.82,49.779999999999994,0.5542195502115341,1.47,1.41,-0.06000000000000005,-0.04081632653061228,8.76,0.0600000000000005,0.0068493150684932076,0,0,22,4.6
915439,,2025-07-09,2025-07-10,2025-07-01 00:00:00,387,Cedar Apartments,Commercial,Recurring,Homebuilder/HOA,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,3,Crew C,Brentwood,Brentwood,64.29,24.79,6.95,32.550000000000004,0.5062995800279981,1.02,1.15,0.1299999999999999,0.12745098039215674,6.65,0.2999999999999998,0.04511278195488719,0,1,36,4.7
905684,,2025-07-09,2025-07-10,2025-07-01 00:00:00,145,Hudson Turner,Residential,Recurring,Referral,Estate/Commercial,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,3,Crew C,Brentwood,Brentwood,118.35,54.04,12.11,52.2,0.44106463878327,2.02,2.55,0.5299999999999998,0.2623762376237623,12.63,-0.5200000000000014,-0.041171813143309685,1,1,27,4.2
900976,,2025-07-10,2025-07-10,2025-07-01 00:00:00,27,Logan Flores,Residential,Recurring,Google Search,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,1,Crew A,Nolensville,Nolensville,86.78,28.799999999999997,9.5,48.480000000000004,0.5586540677575479,1.39,1.3,-0.08999999999999986,-0.06474820143884882,9.21,0.28999999999999915,0.03148751357220403,0,0,11,4.2
904601,,2025-07-10,2025-07-10,2025-07-01 00:00:00,118,Jack Murphy,Residential,Recurring,Website,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,3,Crew C,Brentwood,Brentwood,56.26,26.4,7.1,22.759999999999998,0.40455030216850335,0.99,1.24,0.25,0.25252525252525254,6.75,0.34999999999999964,0.0518518518518518,0,0,20,4.8
910823,,2025-07-10,2025-07-10,2025-07-01 00:00:00,267,Mason Cole,Residential,Recurring,Referral,Estate/Commercial,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,5,Crew E,Nashville,Nashville,118.59,40.48,15.86,62.250000000000014,0.5249177839615483,1.88,1.96,0.08000000000000007,0.04255319148936174,14.34,1.5199999999999996,0.10599721059972103,0,0,26,4.6
912439,,2025-07-10,2025-07-10,2025-07-01 00:00:00,314,Maple Properties,Commercial,Recurring,Website,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Franklin,72.62,20.25,6.04,46.330000000000005,0.6379785183145139,0.97,1.01,0.040000000000000036,0.041237113402061897,6.61,-0.5700000000000003,-0.08623298033282908,0,0,24,4.5
900761,,2025-07-10,2025-07-10,2025-07-01 00:00:00,19,Levi Price,Residential,Recurring,Website,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,3,Crew C,Brentwood,Franklin,55.74,27.97,6.36,21.410000000000004,0.3841047721564407,1.05,1.33,0.28,0.26666666666666666,6.44,-0.08000000000000007,-0.012422360248447215,0,0,48,4.5
908621,,2025-07-10,2025-07-10,2025-07-01 00:00:00,207,Fox Academy,Commercial,Recurring,Referral,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,3,Crew C,Brentwood,Brentwood,69.53,21.57,6.54,41.42,0.5957140802531281,0.99,1.01,0.020000000000000018,0.02020202020202022,6.12,0.41999999999999993,0.06862745098039215,0,0,13,4.7
915601,,2025-07-10,2025-07-10,2025-07-01 00:00:00,390,James Cooper,Residential,Recurring,Referral,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Franklin,55.01,23.39,6.02,25.599999999999998,0.4653699327395019,1.06,1.11,0.050000000000000044,0.047169811320754755,6.24,-0.22000000000000064,-0.03525641025641036,0,0,30,4.8
904703,,2025-07-10,2025-07-10,2025-07-01 00:00:00,120,Ethan Collins,Residential,Recurring,Nextdoor,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,1,Crew A,Nolensville,Nolensville,80.94,30.86,7.61,42.47,0.5247096614776378,1.46,1.33,-0.1299999999999999,-0.08904109589041088,8.32,-0.71,-0.08533653846153845,1,0,15,4.1
910069,,2025-07-10,2025-07-10,2025-07-01 00:00:00,246,Magnolia Properties,Commercial,Recurring,Homebuilder/HOA,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Franklin,65.93,20.22,6.31,39.400000000000006,0.5976035188836645,0.96,0.99,0.030000000000000027,0.03125000000000003,6.22,0.08999999999999986,0.014469453376205766,0,0,19,4.7
911891,,2025-07-10,2025-07-10,2025-07-01 00:00:00,299,Caleb Diaz,Residential,Recurring,Yard Sign,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,4,Crew D,Spring Hill,Brentwood,61.92,21.880000000000003,6.3,33.74,0.5448966408268734,0.97,1.02,0.050000000000000044,0.051546391752577365,6.2,0.09999999999999964,0.016129032258064457,0,0,30,5.0
912535,,2025-07-10,2025-07-10,2025-07-01 00:00:00,317,Henry Cooper,Residential,Recurring,Google Search,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,1,Crew A,Nolensville,Nolensville,78.93,30.82,7.93,40.18000000000001,0.5090586595717725,1.47,1.37,-0.09999999999999987,-0.06802721088435365,9.38,-1.450000000000001,-0.15458422174840095,0,0,21,4.5
911411,,2025-07-10,2025-07-10,2025-07-01 00:00:00,286,Aiden Collins,Residential,Recurring,Yard Sign,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,4,Crew D,Spring Hill,Spring Hill,64.14,19.24,7.72,37.18000000000001,0.5796694730277518,1.01,0.94,-0.07000000000000006,-0.06930693069306937,7.01,0.71,0.10128388017118402,0,0,13,4.5
908432,,2025-07-10,2025-07-10,2025-07-01 00:00:00,204,Levi Price,Residential,Recurring,Facebook,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Franklin,59.38,22.6,6.69,30.09,0.5067362748400135,1.0,1.07,0.07000000000000006,0.07000000000000006,7.07,-0.3799999999999999,-0.05374823196605373,0,0,15,4.8
914317,,2025-07-08,2025-07-10,2025-07-01 00:00:00,361,Carter Parker,Residential,Recurring,Nextdoor,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,4,Crew D,Spring Hill,Nashville,56.54,17.92,6.14,32.48,0.5744605588963565,1.05,0.87,-0.18000000000000005,-0.17142857142857146,6.19,-0.05000000000000071,-0.00807754442649446,0,1,29,4.5
906577,,2025-07-10,2025-07-10,2025-07-01 00:00:00,167,Owen Murphy,Residential,Recurring,Google Search,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,4,Crew D,Spring Hill,Spring Hill,57.55,24.13,6.53,26.89,0.46724587315377936,1.02,1.05,0.030000000000000027,0.029411764705882377,6.32,0.20999999999999996,0.03322784810126581,0,0,18,4.7
908837,,2025-07-10,2025-07-10,2025-07-01 00:00:00,212,Hill Retail Center,Commercial,Recurring,Website,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,4,Crew D,Spring Hill,Spring Hill,66.64,16.17,6.22,44.25,0.664015606242497,0.96,0.83,-0.13,-0.13541666666666669,6.37,-0.15000000000000036,-0.02354788069073789,0,0,34,4.7
914251,,2025-07-10,2025-07-10,2025-07-01 00:00:00,359,Levi Reed,Residential,Recurring,Google Search,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,4,Crew D,Spring Hill,Nolensville,75.53,25.86,8.82,40.85,0.5408446974712035,1.34,1.32,-0.020000000000000018,-0.01492537313432837,9.03,-0.20999999999999908,-0.02325581395348827,0,0,51,4.4
916014,,2025-07-10,2025-07-10,2025-07-01 00:00:00,399,Lucas Cooper,Residential,Recurring,Referral,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,5,Crew E,Nashville,Nashville,61.8,21.740000000000002,5.98,34.08,0.5514563106796116,1.06,1.01,-0.050000000000000044,-0.047169811320754755,7.11,-1.13,-0.15893108298171588,0,0,36,4.7
900400,,2025-07-10,2025-07-10,2025-07-01 00:00:00,11,Owen Brooks,Residential,Recurring,Google Search,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,1,Crew A,Nolensville,Nolensville,56.1,21.9,7.03,27.17,0.4843137254901961,1.05,1.0,-0.050000000000000044,-0.04761904761904766,6.2,0.8300000000000001,0.1338709677419355,0,0,27,4.5
900295,,2025-07-11,2025-07-11,2025-07-01 00:00:00,9,Mason Ross,Residential,Recurring,Facebook,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Franklin,62.96,22.7,6.92,33.34,0.5295425667090217,1.03,1.09,0.06000000000000005,0.05825242718446607,6.72,0.20000000000000018,0.029761904761904788,0,0,46,4.8
912014,,2025-07-11,2025-07-11,2025-07-01 00:00:00,303,Carter Ross,Residential,Recurring,Homebuilder/HOA,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Franklin,82.02,24.549999999999997,8.51,48.96,0.5969275786393563,1.21,1.18,-0.030000000000000027,-0.024793388429752088,8.32,0.1899999999999995,0.0228365384615384,0,0,15,4.9
907421,,2025-07-11,2025-07-11,2025-07-01 00:00:00,184,Liam Bennett,Residential,Recurring,Yard Sign,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,3,Crew C,Brentwood,Brentwood,71.78,34.21000000000001,9.5,28.069999999999993,0.3910560044580662,1.44,1.62,0.18000000000000016,0.1250000000000001,8.63,0.8699999999999992,0.10081112398609492,0,0,17,4.5
910868,,2025-07-11,2025-07-11,2025-07-01 00:00:00,268,Lucas Cole,Residential,Recurring,Google Search,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,5,Crew E,Nashville,Nashville,61.94,23.13,5.8,33.010000000000005,0.5329350984824024,1.03,1.07,0.040000000000000036,0.03883495145631071,6.64,-0.8399999999999999,-0.12650602409638553,0,0,27,5.0
913769,,2025-07-11,2025-07-11,2025-07-01 00:00:00,349,Wyatt Cole,Residential,Recurring,Nextdoor,Estate/Commercial,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,1,Crew A,Nolensville,Nolensville,118.31,39.2,13.02,66.09,0.5586171921223904,2.17,1.75,-0.41999999999999993,-0.19354838709677416,13.51,-0.4900000000000002,-0.03626943005181349,0,0,18,4.4
902534,,2025-07-11,2025-07-11,2025-07-01 00:00:00,61,Stone Properties,Commercial,Recurring,Google Search,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,5,Crew E,Nashville,Nashville,66.67,23.42,5.47,37.78,0.5666716664166792,1.02,1.05,0.030000000000000027,0.029411764705882377,6.55,-1.08,-0.1648854961832061,0,0,22,4.9
910387,,2025-07-11,2025-07-11,2025-07-01 00:00:00,252,Owen Morgan,Residential,Recurring,Website,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,5,Crew E,Nashville,Nashville,61.83,26.52,6.83,28.480000000000004,0.460617823063238,1.02,1.24,0.21999999999999997,0.2156862745098039,6.07,0.7599999999999998,0.12520593080724873,0,0,23,4.3
904289,,2025-07-11,2025-07-11,2025-07-01 00:00:00,110,Hearth Market,Commercial,Recurring,Google Search,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,1,Crew A,Nolensville,Nolensville,73.6,19.630000000000003,6.1,47.86999999999999,0.6504076086956521,0.97,0.88,-0.08999999999999997,-0.09278350515463915,6.31,-0.20999999999999996,-0.03328050713153724,0,0,25,4.5
901041,,2025-07-11,2025-07-11,2025-07-01 00:00:00,28,Caleb Gray,Residential,Recurring,Homebuilder/HOA,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,1,Crew A,Nolensville,Nolensville,59.48,26.41,5.13,27.939999999999994,0.4697377269670477,1.1,1.22,0.11999999999999988,0.10909090909090897,5.81,-0.6799999999999997,-0.11703958691910495,0,0,34,4.6
906738,,2025-07-11,2025-07-11,2025-07-01 00:00:00,171,Logan Ward,Residential,Recurring,Homebuilder/HOA,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Brentwood,77.68,27.9,6.95,42.830000000000005,0.5513645726055613,1.47,1.37,-0.09999999999999987,-0.06802721088435365,8.38,-1.4300000000000006,-0.1706443914081146,0,0,42,4.9
903308,,2025-07-11,2025-07-11,2025-07-01 00:00:00,85,Owen Ross,Residential,Recurring,Website,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,3,Crew C,Brentwood,Brentwood,80.35,31.52,7.93,40.9,0.509023024268824,1.4,1.46,0.06000000000000005,0.0428571428571429,8.21,-0.28000000000000114,-0.03410475030450683,0,0,19,4.6
905137,,2025-07-11,2025-07-11,2025-07-01 00:00:00,132,Aiden Turner,Residential,Recurring,Referral,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,4,Crew D,Spring Hill,Spring Hill,65.31,15.82,6.67,42.82,0.6556423212371765,0.98,0.83,-0.15000000000000002,-0.15306122448979595,6.26,0.41000000000000014,0.06549520766773165,0,0,9,3.8
908778,,2025-07-11,2025-07-11,2025-07-01 00:00:00,211,Fox Clinic,Commercial,Recurring,Website,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,5,Crew E,Nashville,Nashville,69.78,24.86,6.09,38.83,0.55646316996274,1.07,1.17,0.09999999999999987,0.09345794392523352,6.39,-0.2999999999999998,-0.046948356807511714,0,0,18,4.5
907686,,2025-07-11,2025-07-11,2025-07-01 00:00:00,190,River Dental,Commercial,Recurring,Google Search,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,1,Crew A,Nolensville,Nolensville,98.3,28.33,9.44,60.53,0.6157680569684639,1.33,1.26,-0.07000000000000006,-0.05263157894736847,8.47,0.9699999999999989,0.11452184179456892,0,0,24,5.0
914806,,2025-07-11,2025-07-11,2025-07-01 00:00:00,373,James Cole,Residential,Recurring,Yard Sign,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,1,Crew A,Nolensville,Nolensville,56.09,21.29,6.31,28.490000000000006,0.507933678017472,1.0,0.97,-0.030000000000000027,-0.030000000000000027,6.03,0.27999999999999936,0.04643449419568812,0,0,20,5.0
910321,,2025-07-11,2025-07-11,2025-07-01 00:00:00,251,Liam Morgan,Residential,Recurring,Referral,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,5,Crew E,Nashville,Nashville,54.49,20.94,6.65,26.9,0.4936685630390897,1.0,1.01,0.010000000000000009,0.010000000000000009,6.28,0.3700000000000001,0.058917197452229314,0,0,42,4.5
915711,,2025-07-11,2025-07-11,2025-07-01 00:00:00,393,Owen Murphy,Residential,Recurring,Website,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,3,Crew C,Brentwood,Brentwood,80.12,30.75,10.12,39.25000000000001,0.4898901647528708,1.3,1.45,0.1499999999999999,0.11538461538461531,9.49,0.629999999999999,0.06638566912539505,0,0,22,4.6
917780,51646,2025-07-11,2025-07-11,2025-07-01 00:00:00,401,Jack Ward,Residential,Recurring,Referral,Standard,6,Landscape Installation,Project,one-time,0.37,5,Crew E,Nashville,Nashville,3576.35,711.3199999999999,1335.07,1529.9599999999998,0.42779929257483185,31.23,31.68,0.4499999999999993,0.014409221902017268,1210.71,124.3599999999999,0.10271658778733131,0,0,50,4.5
915052,,2025-07-11,2025-07-11,2025-07-01 00:00:00,378,Wyatt Diaz,Residential,Recurring,Google Search,Estate/Commercial,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,3,Crew C,Brentwood,Brentwood,116.13,46.79,12.95,56.39,0.48557650908464656,2.06,2.23,0.16999999999999993,0.08252427184466016,12.62,0.33000000000000007,0.026148969889064982,0,0,13,4.5
910934,,2025-07-11,2025-07-11,2025-07-01 00:00:00,269,Mateo Flores,Residential,Recurring,Google Search,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,1,Crew A,Nolensville,Nolensville,55.68,20.939999999999998,7.05,27.69,0.4973060344827586,0.96,0.94,-0.020000000000000018,-0.020833333333333353,6.79,0.2599999999999998,0.03829160530191455,0,0,34,4.9
916875,,2025-07-11,2025-07-11,2025-07-01 00:00:00,420,Mateo Ross,Residential,Recurring,Google Search,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,1,Crew A,Nolensville,Nolensville,83.84,26.16,8.01,49.67000000000001,0.5924379770992367,1.36,1.18,-0.18000000000000016,-0.1323529411764707,8.32,-0.3100000000000005,-0.03725961538461545,0,0,34,4.8
909389,,2025-07-11,2025-07-11,2025-07-01 00:00:00,228,Henry Collins,Residential,Recurring,Homebuilder/HOA,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Franklin,82.16,31.32,7.62,43.22,0.5260467380720545,1.42,1.52,0.10000000000000009,0.07042253521126768,8.31,-0.6900000000000004,-0.08303249097472928,0,0,31,5.0
903545,,2025-07-11,2025-07-11,2025-07-01 00:00:00,92,Caleb Reed,Residential,Recurring,Referral,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,4,Crew D,Spring Hill,Franklin,79.89,27.35,10.1,42.44,0.5312304418575541,1.37,1.33,-0.040000000000000036,-0.029197080291970826,8.9,1.1999999999999993,0.13483146067415722,0,0,26,4.7
916566,,2025-07-11,2025-07-11,2025-07-01 00:00:00,413,Noah Bennett,Residential,Recurring,Website,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,3,Crew C,Brentwood,Brentwood,83.61,36.96,10.89,35.76,0.42770003588087546,1.33,1.72,0.3899999999999999,0.29323308270676685,9.54,1.3500000000000014,0.1415094339622643,0,0,23,4.4
911683,,2025-07-11,2025-07-11,2025-07-01 00:00:00,293,Luke Ross,Residential,Recurring,Referral,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,3,Crew C,Brentwood,Franklin,52.9,24.58,6.85,21.47,0.4058601134215501,1.01,1.15,0.1399999999999999,0.13861386138613851,6.63,0.21999999999999975,0.03318250377073903,0,0,44,4.7
903499,,2025-07-11,2025-07-11,2025-07-01 00:00:00,88,Cedar Academy,Commercial,Recurring,Referral,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,1,Crew A,Nolensville,Nolensville,70.67,21.84,6.25,42.58,0.6025187491156078,1.06,0.96,-0.10000000000000009,-0.09433962264150951,6.12,0.1299999999999999,0.02124183006535946,0,0,8,4.2
902855,,2025-07-11,2025-07-11,2025-07-01 00:00:00,70,Pine Market,Commercial,Recurring,Referral,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,1,Crew A,Nolensville,Franklin,65.97,16.61,5.48,43.879999999999995,0.6651508261330907,0.95,0.76,-0.18999999999999995,-0.19999999999999996,5.62,-0.13999999999999968,-0.024911032028469695,0,0,55,4.5
913227,,2025-07-11,2025-07-11,2025-07-01 00:00:00,336,Elijah Ross,Residential,Recurring,Google Search,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,1,Crew A,Nolensville,Nolensville,84.49,25.19,8.22,51.08,0.6045685879985797,1.3,1.15,-0.15000000000000013,-0.11538461538461549,8.34,-0.11999999999999922,-0.014388489208633,0,0,11,5.0
914184,,2025-07-11,2025-07-11,2025-07-01 00:00:00,357,Liam Cooper,Residential,Recurring,Google Search,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Franklin,77.55,30.07,8.98,38.5,0.49645390070921985,1.38,1.47,0.09000000000000008,0.0652173913043479,9.37,-0.3899999999999988,-0.04162219850586967,0,0,8,4.9
900213,,2025-07-09,2025-07-11,2025-07-01 00:00:00,6,Wyatt Brooks,Residential,Recurring,Google Search,Standard,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,2,Crew B,Franklin,Spring Hill,58.56,19.06,7.69,31.81,0.5432035519125683,0.99,0.91,-0.07999999999999996,-0.08080808080808077,6.72,0.9700000000000006,0.1443452380952382,0,1,44,4.5
914941,,2025-07-11,2025-07-11,2025-07-01 00:00:00,376,Elijah Morgan,Residential,Recurring,Facebook,Premium,1,Lawn Mowing,Recurring Maintenance,recurring,0.23,3,Crew C,Brentwood,Nashville,76.98,34.45,9.18,33.35,0.433229410236425,1.44,1.64,0.19999999999999996,0.13888888888888887,8.82,0.35999999999999943,0.04081632653061218,0,0,29,5.0
